doc_id,words,sentences,ºÃ,ÀÖ,°§,Å­,¾å,¶ñ,¾ª
86178,44,1,0,0,1,0,1,0,0
86179,14,2,0,0,0,0,1,1,0
86180,29,1,0,0,1,0,1,0,0
86181,23,1,0,0,0,0,0,0,0
86182,204,9,5,0,3,0,3,4,0
86183,4,1,0,0,0,0,0,0,0
86184,4,1,0,0,0,0,0,0,0
86185,10,1,0,0,0,0,0,0,0
86186,19,1,0,1,0,0,1,1,0
86187,112,6,0,0,1,0,1,7,0
86188,11,1,1,0,0,0,0,0,0
86189,31,3,1,0,0,0,1,0,0
86190,36,1,0,0,0,0,0,1,0
86191,19,1,0,0,0,0,0,0,0
86192,10,1,0,0,1,0,0,1,0
86193,33,1,0,0,0,0,0,0,0
86194,17,1,0,0,0,0,0,0,0
86195,15,1,0,0,0,0,0,0,0
86196,27,1,0,0,0,0,0,1,0
86197,24,1,0,0,0,0,1,0,0
86198,276,4,7,3,1,0,0,12,0
86199,7,1,0,0,0,0,0,1,0
86200,48,1,1,0,2,0,0,0,0
86201,16,2,0,0,0,0,0,0,0
86202,19,2,0,0,0,0,0,0,0
86203,15,1,0,0,0,0,0,1,0
86204,82,7,1,0,0,0,2,4,0
86205,6,1,0,0,0,0,0,1,0
86206,5,1,0,0,0,0,1,0,0
86207,9,1,0,0,0,0,0,0,0
86208,6,1,0,0,0,0,0,1,0
86209,7,2,0,0,0,0,0,1,0
86210,133,2,1,1,1,0,1,5,0
86211,67,1,0,0,0,2,0,2,0
86212,3,2,0,1,0,0,0,0,0
86213,10,1,0,0,0,0,0,1,0
86214,33,7,1,0,0,0,0,0,0
86215,40,3,0,1,0,0,0,0,0
86216,39,5,0,1,1,0,0,1,0
86217,66,2,0,0,0,0,0,2,0
86218,4,2,0,0,0,0,0,0,0
86219,368,18,10,0,0,0,0,5,0
86220,11,1,0,0,0,0,0,0,1
86221,11,1,1,0,0,0,0,0,0
86222,17,1,1,0,0,0,1,0,0
86223,20,1,0,0,0,0,1,0,0
86224,11,1,0,0,1,0,0,0,0
86225,33,3,1,0,1,0,0,5,0
86226,17,2,0,0,0,0,0,0,0
86227,4,1,0,0,0,0,0,0,0
86228,20,2,0,0,0,0,0,0,0
86229,17,4,1,0,1,0,0,0,0
86230,127,2,0,1,1,0,3,8,0
86231,72,3,1,0,0,0,0,10,0
86232,7,1,0,0,0,0,0,1,0
86233,48,5,0,0,0,0,0,5,0
86234,19,1,0,0,1,0,0,0,0
86235,51,3,0,1,0,0,0,2,0
86236,15,1,0,0,0,0,0,0,0
86237,11,1,0,0,0,0,0,0,0
86238,64,1,1,0,0,0,0,2,0
86239,70,1,1,1,0,0,1,3,0
86240,109,1,0,0,0,0,1,2,0
86241,23,1,0,0,1,0,0,1,0
86242,20,1,0,1,0,0,2,1,0
86243,49,1,1,0,2,0,0,2,0
86244,15,1,0,0,0,0,0,1,0
86245,5,1,0,0,0,0,0,0,0
86246,2,1,0,0,0,0,0,0,0
86247,35,1,0,1,0,0,0,2,0
86248,13,1,0,0,1,0,0,0,0
86249,7,2,1,0,0,0,0,0,0
86250,213,3,1,3,4,0,1,10,0
86251,40,1,0,0,1,0,0,0,0
86252,77,1,1,1,2,0,0,4,0
86253,19,1,0,0,0,0,0,1,0
86254,18,2,0,0,0,0,0,0,0
86255,10,1,0,0,0,0,0,1,0
86256,7,1,0,0,0,0,0,1,0
86257,31,4,0,0,0,0,0,1,0
86258,35,1,0,1,0,0,0,1,0
86259,48,3,0,1,0,0,1,3,0
86260,29,3,0,0,0,0,0,1,0
86261,39,1,1,0,2,0,0,0,0
86262,14,1,0,0,0,0,0,0,0
86263,105,6,1,0,0,0,4,4,0
86264,12,2,0,0,0,0,1,0,0
86265,52,3,0,2,0,0,1,1,0
86266,22,2,0,1,0,0,1,1,0
86267,8,2,0,0,0,0,0,0,0
86268,97,1,0,0,4,0,0,2,0
86269,232,9,4,0,2,0,2,11,0
86270,35,1,0,0,0,0,0,1,0
86271,20,3,0,0,1,0,0,0,0
86272,66,2,0,0,1,0,1,3,0
86273,7,1,0,0,0,0,1,0,0
86274,20,1,0,0,0,0,0,0,0
86275,2,1,0,0,0,0,0,0,0
86276,735,31,12,3,0,0,4,26,0
86277,52,1,0,0,1,0,0,2,0
86278,27,1,1,0,0,0,0,0,0
86279,8,1,0,1,0,0,0,1,0
86280,53,1,0,0,0,0,1,0,0
86281,6,2,0,0,0,0,0,0,0
86282,24,1,0,1,0,0,0,0,0
86283,130,1,4,4,1,0,1,5,0
86284,26,1,0,0,0,0,0,1,0
86285,22,2,1,0,1,0,0,0,0
86286,84,4,0,0,1,0,0,1,0
86287,8,1,0,0,0,0,1,0,0
86288,31,3,0,0,0,0,0,1,0
86289,53,4,0,0,0,0,1,1,0
86290,13,1,0,0,0,0,0,1,0
86291,20,2,0,0,1,0,2,2,0
86292,61,1,0,0,0,0,3,3,0
86293,22,1,1,0,0,0,0,2,0
86294,28,1,0,0,0,1,0,3,0
86295,7,3,0,0,0,0,0,0,0
86296,3,2,0,0,0,0,0,0,0
86297,26,1,1,0,0,0,0,0,0
86298,27,2,0,0,2,0,1,0,0
86299,12,2,0,0,0,0,0,1,0
86300,42,4,0,0,1,0,1,0,0
86301,505,6,9,2,4,0,6,17,0
86302,32,1,0,1,0,0,0,0,0
86303,27,1,0,0,0,0,0,1,0
86304,27,1,0,0,0,0,0,2,0
86305,5,1,0,0,1,0,0,0,0
86306,10,2,0,0,0,0,0,0,0
86307,13,1,0,0,0,0,0,0,0
86308,18,1,0,0,0,0,1,0,0
86309,49,1,0,1,0,0,1,2,0
86310,14,3,0,0,1,0,0,0,0
86311,155,1,1,0,1,0,2,5,0
86312,36,1,0,0,0,0,0,0,0
86313,12,1,0,0,0,0,1,0,0
86314,23,2,0,0,0,0,1,0,0
86315,124,1,1,0,9,0,0,3,0
86316,16,1,0,1,1,0,0,3,0
86317,65,2,1,0,0,0,0,4,0
86318,10,1,0,0,0,0,0,1,0
86319,68,3,0,2,3,0,0,4,0
86320,57,5,0,0,1,0,0,0,0
86321,19,1,1,1,0,0,0,1,0
86322,15,1,0,0,1,0,0,1,0
86323,26,1,0,0,0,0,1,1,0
86324,36,1,0,0,2,0,0,1,0
86325,24,1,0,0,0,0,0,0,0
86326,41,1,0,1,1,0,1,0,0
86327,25,1,0,2,0,0,0,2,0
86328,15,1,0,0,0,0,1,2,0
86329,25,1,0,1,0,0,0,2,0
86330,18,1,0,0,0,0,0,0,0
86331,11,1,0,0,0,0,1,0,0
86332,20,1,1,0,0,0,0,0,0
86333,36,1,0,0,0,0,0,2,1
86334,18,1,0,0,0,0,1,1,0
86335,29,1,0,0,0,0,0,0,0
86336,22,4,1,0,0,0,0,2,0
86337,6,1,0,0,0,0,0,0,0
86338,12,2,0,0,0,0,0,0,0
86339,17,4,0,0,1,0,0,3,0
86340,8,1,0,0,0,0,0,0,0
86341,121,3,1,0,1,0,0,6,0
86342,20,1,2,0,1,0,0,0,0
86343,5,1,0,0,0,0,1,0,0
86344,20,1,1,0,0,0,0,0,0
86345,73,4,1,0,0,0,4,6,0
86346,110,4,4,0,0,0,4,2,0
86347,26,1,0,1,0,0,1,2,0
86348,17,1,0,0,0,0,0,1,0
86349,47,2,0,1,0,0,0,0,0
86350,151,9,5,1,0,0,0,4,0
86351,22,2,0,0,0,0,1,0,0
86352,8,3,0,0,0,0,0,0,0
86353,31,1,0,0,0,0,0,0,0
86354,8,1,0,0,0,0,0,0,0
86355,13,1,0,0,5,0,0,0,0
86356,5,1,0,0,0,0,0,0,0
86357,53,4,0,1,1,0,0,1,0
86358,66,7,2,0,1,1,2,1,0
86359,17,2,0,0,0,0,0,1,0
86360,19,1,0,1,0,0,0,3,0
86361,9,1,1,0,0,0,0,0,0
86362,36,2,0,0,0,0,0,1,0
86363,2,1,0,0,0,0,0,0,0
86364,32,1,0,1,0,0,0,0,0
86365,24,1,0,0,0,0,0,0,0
86366,8,1,0,0,0,0,0,0,0
86367,75,2,0,0,1,0,2,0,0
86368,16,1,0,0,0,0,0,1,0
86369,4,1,0,0,0,0,0,0,0
86370,14,1,0,0,0,0,0,0,0
86371,5,1,0,0,0,0,0,0,0
86372,24,1,0,0,0,0,0,0,0
86373,27,1,0,0,0,0,0,0,0
86374,13,1,0,0,1,0,1,1,0
86375,11,1,0,0,0,1,0,1,0
86376,24,1,0,1,0,0,0,0,0
86377,33,1,1,1,0,0,1,1,0
86378,25,1,0,0,0,0,1,0,0
86379,50,8,0,1,1,0,2,1,0
86380,80,1,1,1,2,0,0,1,0
86381,35,1,1,0,0,0,0,2,0
86382,84,12,0,1,0,0,0,0,0
86383,2,2,0,0,0,0,0,0,0
86384,25,1,0,0,1,0,0,0,0
86385,13,2,1,0,0,0,0,0,0
86386,5,1,0,0,0,0,0,0,0
86387,14,1,0,0,1,0,0,0,0
86388,22,2,0,0,0,0,0,0,0
86389,68,3,3,1,0,0,0,4,0
86390,26,1,0,1,0,0,0,5,0
86391,14,1,0,0,0,0,0,0,0
86392,12,2,0,0,0,0,0,1,0
86393,3,1,0,0,0,0,0,0,0
86394,12,2,0,0,0,0,0,0,0
86395,89,4,0,0,0,0,0,1,0
86396,29,1,2,2,0,0,0,0,0
86397,104,1,0,0,2,0,4,3,0
86398,20,2,1,0,0,0,0,1,0
86399,5,1,0,0,0,0,0,0,0
86400,52,1,0,1,0,0,1,1,0
86401,9,2,0,0,0,0,0,0,0
86402,32,1,0,1,0,0,0,1,0
86403,13,1,0,0,0,0,0,1,0
86404,37,1,1,1,2,0,0,1,0
86405,36,2,0,0,0,0,0,2,0
86406,63,1,0,1,0,0,0,1,0
86407,16,1,0,0,0,0,0,0,0
86408,6,1,0,0,0,0,0,0,0
86409,12,2,0,0,0,0,0,2,0
86410,15,1,0,0,0,0,1,1,0
86411,10,1,0,0,0,0,1,0,0
86412,35,7,0,0,0,0,1,0,0
86413,30,3,0,0,0,0,0,0,0
86414,17,2,0,0,0,0,0,1,0
86415,99,3,0,0,0,0,1,1,0
86416,7,1,0,1,0,0,0,0,0
86417,30,2,1,0,0,0,0,2,0
86418,8,2,0,0,0,0,0,0,0
86419,61,1,0,0,0,0,0,2,0
86420,51,4,1,1,0,0,0,2,0
86421,41,3,0,0,0,0,0,0,0
86422,11,1,0,0,0,0,0,1,0
86423,98,5,3,1,0,0,0,1,0
86424,42,3,0,1,0,0,0,1,0
86425,31,2,0,0,0,0,1,3,0
86426,9,1,0,0,0,0,1,0,0
86427,22,1,0,0,0,0,0,0,0
86428,18,3,0,0,0,0,0,1,0
86429,8,1,1,0,0,0,0,0,0
86430,24,1,0,0,2,0,0,2,0
86431,11,1,0,0,0,0,0,1,0
86432,13,1,1,0,0,0,0,0,0
86433,3,1,0,0,0,0,0,1,0
86434,115,12,1,3,2,0,5,2,0
86435,93,4,0,0,0,0,0,0,0
86436,5,1,0,0,0,0,0,0,0
86437,4,1,0,0,0,0,0,0,0
86438,27,2,0,0,2,0,0,1,0
86439,32,1,0,0,0,0,0,0,0
86440,24,2,0,0,2,0,1,2,0
86441,37,2,1,0,0,0,0,0,0
86442,3,1,0,0,0,0,0,1,0
86443,92,1,1,0,0,0,0,1,0
86444,78,1,1,0,1,0,0,4,0
86445,14,1,0,0,0,0,0,0,0
86446,25,3,0,0,0,0,0,0,0
86447,15,1,0,0,0,0,0,2,0
86448,8,1,0,0,0,0,0,0,0
86449,15,1,0,0,0,0,0,2,0
86450,28,1,0,1,1,0,0,1,0
86451,40,2,0,3,1,0,0,1,0
86452,22,1,0,0,0,0,0,0,0
86453,2,1,0,0,0,0,0,0,0
86454,15,1,0,0,0,0,1,1,0
86455,21,2,0,0,0,0,1,0,0
86456,34,6,0,0,0,0,0,1,0
86457,31,1,0,0,2,0,1,1,0
86458,12,2,0,0,0,0,0,2,0
86459,52,9,1,3,2,0,2,1,0
86460,76,4,0,1,0,0,1,4,0
86461,24,2,0,0,0,0,0,2,0
86462,45,1,0,0,0,0,0,0,0
86463,17,2,0,0,0,0,1,1,0
86464,60,5,1,2,0,0,0,7,0
86465,43,1,1,1,0,0,0,1,0
86466,39,1,0,0,0,0,1,0,0
86467,265,16,6,1,2,0,1,7,0
86468,57,1,0,1,0,0,0,1,0
86469,19,1,0,1,0,0,0,1,0
86470,12,1,0,0,0,0,0,1,0
86471,88,1,0,0,0,0,3,1,0
86472,13,3,0,0,0,0,0,0,0
86473,12,2,0,0,0,0,0,0,0
86474,3,1,0,0,0,0,1,1,0
86475,40,2,2,0,0,0,0,1,0
86476,22,1,0,0,1,0,2,1,0
86477,8,2,0,0,0,0,1,0,0
86478,40,1,0,0,2,0,0,0,0
86479,3,1,0,0,1,0,0,1,0
86480,83,3,3,0,1,0,0,1,0
86481,46,1,0,2,0,0,0,4,0
86482,35,1,0,0,1,0,1,0,0
86483,8,2,1,0,0,0,0,0,0
86484,59,1,1,0,0,0,1,1,0
86485,3,1,0,0,0,0,0,0,0
86486,6,1,0,0,0,0,0,1,0
86487,8,1,0,0,0,0,0,1,0
86488,18,2,0,0,0,0,0,0,0
86489,37,2,0,0,1,0,1,0,0
86490,14,1,0,0,0,0,0,0,0
86491,27,1,0,0,1,0,0,1,0
86492,42,1,1,1,2,0,2,2,0
86493,23,1,0,0,1,0,2,0,0
86494,40,2,0,0,0,0,0,1,0
86495,33,3,1,0,0,0,0,1,0
86496,25,2,1,0,0,0,0,0,0
86497,16,1,0,0,0,0,0,0,0
86498,9,1,0,0,0,0,0,0,0
86499,36,1,0,0,0,0,0,2,0
86500,53,2,0,0,0,0,0,0,0
86501,8,1,1,0,0,0,0,0,0
86502,4,1,0,0,0,0,0,0,0
86503,33,2,0,0,0,0,0,5,0
86504,28,1,0,0,0,0,0,1,0
86505,13,1,0,0,0,0,0,0,0
86506,9,1,0,0,0,0,1,0,0
86507,54,1,0,0,0,0,3,0,0
86508,14,1,0,1,0,0,0,1,0
86509,24,2,0,0,0,0,0,1,0
86510,7,1,0,0,0,0,0,0,0
86511,11,2,0,0,0,0,0,0,0
86512,19,1,0,0,1,0,0,2,0
86513,14,1,0,0,0,0,0,2,0
86514,73,2,1,0,0,0,0,3,0
86515,58,2,1,0,3,1,0,4,0
86516,24,1,0,0,1,0,0,2,0
86517,11,1,0,0,0,0,0,0,0
86518,10,2,0,0,0,0,0,0,0
86519,14,2,0,1,0,0,0,0,0
86520,3,1,0,0,0,0,0,0,0
86521,39,2,0,0,0,0,0,0,0
86522,77,4,0,0,1,0,0,2,0
86523,60,2,0,0,0,0,0,2,0
86524,19,1,0,0,0,0,0,0,0
86525,7,1,0,0,0,0,0,0,0
86526,18,1,0,1,0,0,0,0,0
86527,84,2,1,0,0,0,1,3,0
86528,29,2,0,1,0,0,0,0,0
86529,7,1,0,0,0,0,0,0,0
86530,133,2,1,0,0,0,0,4,0
86531,82,2,0,0,0,0,0,3,0
86532,38,2,1,0,0,0,2,0,0
86533,17,1,0,0,0,0,0,0,0
86534,63,1,1,1,1,0,2,7,0
86535,47,5,1,0,0,0,0,0,1
86536,52,1,0,1,0,0,0,1,0
86537,15,1,0,0,0,0,0,0,0
86538,26,2,0,0,0,0,0,2,0
86539,18,1,0,0,0,0,0,0,0
86540,19,1,0,0,0,0,1,2,0
86541,48,2,1,0,0,0,0,2,0
86542,89,3,0,0,1,0,0,1,0
86543,20,2,0,0,0,0,0,0,0
86544,96,2,4,3,1,0,0,1,0
86545,929,27,24,6,7,1,4,28,0
86546,643,27,10,0,3,0,1,21,0
86547,693,25,16,1,10,0,4,18,0
86548,493,19,5,1,6,0,0,8,1
86549,7,1,1,1,0,0,0,0,0
86550,13,1,0,0,0,0,0,0,0
86551,10,1,0,0,0,0,0,1,0
86552,7,2,1,0,0,0,0,0,0
86553,16,2,0,0,1,0,0,0,0
86554,12,1,0,0,0,0,0,0,0
86555,53,3,2,0,0,0,0,1,0
86556,32,1,0,0,0,0,0,1,0
86557,8,1,0,0,0,0,0,0,0
86558,31,1,0,0,0,0,0,0,0
86559,192,11,1,2,0,0,0,8,0
86560,6,1,0,0,1,0,0,0,0
86561,10,1,0,0,0,0,0,0,0
86562,28,2,1,0,0,0,0,3,0
86563,36,1,1,1,0,0,0,0,0
86564,55,1,0,0,1,0,1,0,0
86565,5,2,0,1,0,0,0,0,0
86566,74,4,0,0,0,0,0,2,0
86567,266,13,6,1,0,0,0,5,0
86568,14,1,0,0,0,0,0,0,0
86569,14,1,1,0,0,0,0,2,0
86570,15,1,0,0,2,0,1,0,0
86571,153,7,2,2,0,0,0,3,0
86572,17,2,1,0,0,0,0,2,0
86573,7,1,0,0,1,0,0,1,0
86574,32,1,0,0,0,0,1,0,0
86575,26,2,0,0,0,0,0,4,0
86576,26,3,0,0,0,0,0,3,0
86577,21,1,0,0,0,0,0,0,0
86578,355,19,9,1,1,1,0,12,0
86579,62,6,1,0,0,0,0,2,0
86580,27,1,0,0,0,0,0,0,0
86581,8,1,0,0,0,0,0,3,0
86582,134,3,0,1,2,0,0,1,0
86583,86,2,1,1,0,0,1,3,0
86584,17,2,0,0,0,0,0,1,0
86585,278,13,9,2,0,0,1,5,0
86586,63,2,0,0,1,0,0,5,0
86587,16,1,0,1,0,0,0,1,0
86588,29,1,1,0,1,0,0,0,0
86589,65,3,2,0,2,0,0,2,0
86590,20,2,1,0,0,0,0,0,0
86591,17,3,0,0,0,0,0,0,0
86592,10,3,0,0,0,0,0,0,0
86593,10,1,1,0,0,0,1,0,0
86594,24,1,0,1,0,0,0,1,0
86595,17,2,0,0,0,0,0,0,0
86596,12,2,1,0,0,0,0,0,0
86597,5,1,0,0,0,0,0,0,0
86598,7,1,0,0,0,0,0,1,0
86599,4,1,0,0,0,0,0,0,0
86600,37,3,1,0,0,0,0,0,0
86601,48,3,0,0,0,0,1,3,0
86602,11,1,1,1,0,0,0,0,0
86603,4,1,0,0,0,0,0,1,0
86604,23,3,0,0,1,0,0,2,0
86605,8,2,0,0,0,0,0,0,0
86606,138,16,1,2,0,0,1,8,0
86607,51,2,0,1,1,0,0,0,1
86608,14,1,0,0,0,0,0,0,0
86609,35,1,0,0,0,0,0,1,0
86610,47,2,1,0,0,0,0,0,0
86611,59,1,3,0,1,0,2,1,0
86612,60,1,0,0,2,0,1,0,0
86613,37,2,0,0,0,0,0,2,0
86614,10,1,0,0,0,0,0,1,0
86615,8,1,0,0,0,0,0,0,0
86616,103,5,4,0,0,0,1,4,0
86617,23,1,0,0,3,0,0,1,0
86618,23,1,0,1,1,0,1,1,0
86619,125,7,4,2,0,0,0,17,0
86620,111,11,1,0,0,0,0,10,0
86621,11,2,0,0,0,0,1,0,0
86622,16,2,0,0,0,0,0,0,0
86623,478,32,18,3,1,0,0,10,0
86624,16,1,0,0,0,0,2,0,0
86625,12,3,0,0,0,0,0,0,0
86626,17,1,0,0,0,0,0,1,0
86627,10,1,1,0,0,0,0,0,0
86628,15,1,0,0,0,0,0,1,0
86629,29,2,0,0,0,0,2,1,0
86630,27,1,0,0,0,0,3,0,0
86631,18,1,0,1,0,0,0,3,0
86632,22,1,0,0,0,0,0,1,0
86633,20,3,0,0,0,0,2,0,0
86634,5,1,0,0,0,0,0,1,0
86635,123,1,2,1,3,0,2,1,0
86636,84,5,1,0,0,0,1,7,0
86637,5,2,0,0,0,0,0,1,0
86638,20,1,0,0,0,0,0,0,0
86639,6,1,0,0,0,0,0,1,0
86640,19,3,0,0,0,0,1,1,0
86641,36,1,0,0,0,0,0,1,0
86642,16,1,0,0,0,0,0,0,0
86643,31,1,0,0,1,0,4,0,0
86644,20,1,0,0,0,0,0,0,0
86645,139,4,2,0,0,0,1,1,0
86646,30,3,0,1,0,0,0,1,0
86647,31,3,0,0,1,0,2,2,0
86648,44,2,1,0,0,0,1,1,0
86649,69,3,0,0,1,0,3,1,0
86650,560,1,4,5,3,4,4,31,1
86651,11,1,0,0,1,0,0,0,0
86652,19,2,0,0,0,0,0,1,0
86653,18,1,0,1,0,0,0,1,0
86654,188,4,4,1,1,0,7,3,0
86655,47,1,0,2,0,0,1,1,0
86656,13,1,2,0,0,0,0,1,0
86657,41,2,0,1,0,0,2,1,0
86658,105,5,1,3,1,0,1,2,0
86659,12,1,0,0,0,0,0,0,0
86660,5,1,0,0,0,0,0,0,0
86661,68,5,1,0,0,0,0,1,0
86662,22,2,0,0,0,0,2,0,0
86663,43,1,0,0,0,0,0,2,0
86664,151,4,0,2,2,0,6,4,0
86665,96,6,2,0,1,0,0,1,0
86666,5,1,0,0,0,0,0,0,0
86667,5,1,0,0,0,0,0,0,0
86668,23,2,0,0,0,0,0,0,0
86669,12,1,0,0,0,0,0,1,0
86670,281,16,2,4,0,0,0,15,0
86671,23,3,1,0,0,0,0,0,0
86672,38,1,0,0,1,0,0,0,0
86673,5,1,0,0,0,0,0,0,0
86674,24,1,0,1,3,0,0,1,0
86675,35,3,0,0,0,0,1,0,0
86676,9,1,0,0,0,0,0,0,0
86677,9,1,0,0,0,0,0,1,0
86678,534,28,8,7,0,0,2,40,0
86679,8,1,1,0,0,0,0,0,0
86680,5,1,0,0,0,0,0,0,0
86681,12,1,0,0,0,0,0,0,0
86682,13,1,0,0,0,0,0,0,0
86683,84,6,0,0,0,0,1,2,0
86684,34,3,0,0,0,0,0,0,0
86685,11,2,0,0,0,0,0,0,0
86686,6,2,0,0,0,0,0,0,0
86687,81,1,3,0,1,0,0,7,0
86688,32,1,1,0,0,0,0,0,0
86689,52,7,0,0,1,0,0,3,0
86690,22,1,1,0,0,0,0,0,0
86691,21,3,2,0,0,0,0,2,0
86692,70,1,1,0,1,0,4,6,0
86693,51,3,0,0,0,0,0,2,0
86694,96,7,1,1,2,0,2,5,0
86695,11,1,1,0,0,0,1,1,0
86696,10,1,0,0,1,0,0,0,0
86697,48,2,0,1,0,0,4,1,0
86698,19,1,0,1,0,0,0,0,0
86699,13,1,0,0,0,0,0,0,0
86700,13,2,0,0,1,0,0,2,0
86701,45,1,0,0,0,0,0,6,0
86702,31,1,0,0,0,0,2,1,0
86703,96,1,2,1,2,0,2,4,0
86704,10,1,0,0,0,0,0,0,0
86705,15,1,0,0,0,0,0,0,0
86706,23,1,0,0,0,0,0,1,0
86707,55,1,0,0,1,0,0,3,0
86708,8,1,0,0,0,0,0,1,0
86709,7,1,0,0,0,0,0,0,0
86710,78,3,0,2,0,0,1,1,0
86711,36,4,0,0,0,0,0,1,0
86712,12,1,0,0,0,0,0,0,0
86713,14,2,0,0,0,0,0,0,0
86714,69,1,0,0,2,0,2,1,0
86715,50,1,0,0,0,0,0,0,0
86716,5,2,0,0,0,0,0,0,0
86717,110,3,1,1,0,0,0,2,0
86718,23,1,1,0,0,0,0,1,0
86719,110,3,1,1,1,0,1,5,0
86720,31,2,0,0,0,0,0,1,0
86721,55,1,0,0,0,0,4,1,0
86722,19,3,0,0,0,0,2,0,0
86723,17,2,0,0,0,0,0,0,0
86724,13,2,0,0,0,0,0,0,0
86725,17,1,0,0,1,0,0,1,0
86726,28,3,1,0,0,0,0,0,0
86727,13,1,0,0,0,0,0,1,0
86728,10,1,0,0,0,0,0,0,0
86729,28,2,0,0,0,0,0,0,0
86730,145,9,3,3,3,0,0,1,0
86731,38,1,0,1,1,0,0,1,0
86732,108,3,3,1,2,0,1,1,0
86733,16,3,0,0,1,0,0,0,0
86734,4,1,0,0,0,0,0,1,0
86735,59,1,0,3,0,0,0,1,0
86736,37,2,1,1,0,0,1,4,0
86737,197,2,1,2,0,0,1,3,0
86738,44,3,0,0,0,0,0,1,0
86739,48,3,0,2,1,0,2,0,0
86740,20,1,1,0,0,0,1,0,0
86741,27,1,0,0,0,0,4,0,0
86742,29,1,0,0,0,0,3,2,0
86743,48,2,0,0,1,0,0,2,0
86744,20,2,0,0,0,0,0,1,0
86745,13,1,0,0,0,0,0,3,0
86746,23,1,0,0,0,0,0,0,0
86747,15,3,0,0,0,0,0,0,0
86748,19,2,0,0,1,0,0,0,0
86749,15,2,1,0,0,0,0,0,0
86750,19,2,0,1,0,0,0,1,0
86751,43,1,1,1,0,0,0,4,0
86752,38,2,1,1,0,0,0,1,0
86753,23,3,0,1,3,0,0,0,0
86754,49,1,0,0,3,0,2,1,0
86755,24,1,0,0,0,0,0,0,0
86756,10,1,0,0,0,0,0,0,0
86757,26,1,0,1,0,0,0,0,0
86758,7,1,0,0,1,0,0,1,0
86759,144,11,7,2,3,0,0,4,0
86760,27,1,0,0,0,0,0,0,0
86761,55,1,1,0,1,0,2,1,0
86762,15,1,1,0,0,0,0,0,0
86763,6,1,0,0,0,0,0,0,0
86764,20,5,0,0,0,0,2,2,0
86765,33,3,0,0,0,0,0,1,0
86766,133,4,4,4,4,0,1,3,1
86767,30,1,0,0,1,0,0,1,0
86768,4,1,0,0,0,0,0,0,0
86769,8,1,0,0,0,1,0,0,0
86770,3,1,0,0,0,0,0,0,0
86771,24,5,0,0,1,0,0,0,0
86772,12,1,0,0,1,0,0,0,0
86773,16,1,1,0,0,0,1,0,0
86774,10,1,1,0,0,0,0,0,0
86775,9,2,0,0,0,0,0,0,0
86776,23,2,0,0,0,0,0,3,0
86777,4,1,0,0,0,0,0,0,0
86778,71,2,1,3,3,0,0,0,0
86779,24,2,2,1,0,0,0,1,0
86780,86,1,1,0,1,0,1,0,0
86781,31,1,0,0,0,0,0,3,0
86782,27,1,0,0,1,0,0,0,1
86783,45,1,1,0,0,0,0,0,0
86784,33,1,1,0,0,0,0,1,0
86785,542,23,11,13,0,0,0,7,0
86786,35,4,1,0,0,0,2,0,0
86787,29,1,0,0,0,0,0,1,0
86788,372,21,8,2,1,0,0,8,0
86789,20,1,0,0,0,0,0,1,0
86790,4,1,0,0,0,0,0,0,0
86791,29,2,0,0,0,0,0,1,0
86792,6,1,0,0,0,0,0,0,0
86793,8,1,0,0,0,0,0,0,0
86794,16,2,0,0,0,0,0,1,0
86795,25,1,0,0,0,0,0,0,0
86796,76,5,1,1,1,0,0,1,1
86797,20,1,0,0,0,0,0,2,0
86798,26,3,0,1,0,0,0,0,0
86799,4,1,0,0,0,0,0,1,0
86800,92,1,1,2,0,0,0,2,0
86801,58,2,1,1,2,0,0,1,0
86802,56,3,0,0,0,0,0,0,0
86803,3,1,0,0,0,0,0,0,0
86804,39,1,1,0,0,1,0,0,0
86805,29,1,0,0,0,0,0,6,0
86806,17,1,0,0,3,0,0,0,0
86807,7,1,0,0,1,0,0,0,0
86808,8,1,0,0,0,0,0,0,0
86809,5,1,0,0,0,0,0,0,0
86810,64,1,0,0,0,0,0,5,0
86811,54,2,0,0,0,0,0,0,0
86812,10,2,0,0,0,0,0,0,0
86813,3,1,0,0,0,0,0,0,0
86814,32,2,0,0,1,0,0,0,0
86815,74,3,1,1,2,0,0,3,0
86816,14,1,0,1,0,0,0,1,0
86817,43,1,0,0,0,0,0,1,0
86818,20,1,0,0,0,0,0,0,0
86819,103,1,6,3,0,0,0,3,0
86820,24,1,0,0,0,0,1,1,0
86821,9,1,0,0,0,0,0,2,0
86822,37,1,0,0,0,0,0,1,0
86823,5,1,0,0,0,0,1,0,0
86824,18,2,0,0,1,0,0,2,0
86825,113,2,1,0,0,0,0,6,0
86826,15,1,0,0,0,0,0,0,0
86827,12,1,0,0,0,0,0,2,0
86828,8,1,0,0,0,0,0,1,0
86829,38,1,0,0,0,0,1,2,0
86830,91,1,0,0,0,0,0,0,0
86831,25,2,0,0,0,0,0,1,0
86832,35,3,0,0,3,0,0,2,0
86833,6,1,0,0,0,0,2,0,0
86834,11,1,0,0,0,0,0,0,0
86835,10,1,0,0,0,0,1,0,0
86836,22,2,0,1,0,0,1,1,0
86837,7,1,0,0,0,0,0,1,0
86838,10,2,0,0,0,0,0,0,0
86839,7,1,0,0,0,0,0,0,0
86840,17,3,0,0,0,0,1,0,0
86841,39,4,0,0,0,0,0,0,0
