doc_id,count_words,count_sentences,count_pos,count_neg,calculate_words,calculate_sentences,calculate_pos,calculate_neg
700,9,1,1,1,9,1,0.0,16.0
701,12,1,1,2,12,1,5,22
702,18,1,1,1,18,1,30.0,3.0
703,106,4,3,2,106,4,4.0,116.0
704,28,1,2,4,28,1,39,67
705,180,4,33,4,180,4,2488.0,182.5
706,94,1,15,4,94,1,17171.0,58.0
707,73,2,7,2,73,2,148.0,135.0
708,6,1,0,0,6,1,0,0
709,37,2,1,0,37,2,-15.0,0.0
710,14,1,0,1,14,1,0,10
711,158,6,8,9,158,6,163.0,126.0
712,99,1,1,3,99,1,2009.0,0.0
713,17,1,0,0,17,1,0,0
714,13,1,0,0,13,1,0,0
715,10,1,0,0,10,1,0,0
716,19,1,4,2,19,1,72.0,63.0
717,64,1,4,4,64,1,114.0,221.0
718,105,1,7,4,105,1,453.0,387.0
719,10,1,0,0,10,1,0,0
720,78,6,6,3,78,6,31.0,-16.0
721,192,1,35,11,192,1,2387.0,1396.0
722,24,1,1,1,24,1,6.0,11.0
723,8,1,0,1,8,1,0,6
724,17,1,0,1,17,1,0,6
725,8,1,0,0,8,1,0,0
726,26,1,2,0,26,1,37,0
727,5,1,2,0,5,1,6,0
728,52,1,2,2,52,1,0.0,106.0
729,60,1,0,4,60,1,0.0,189.0
730,58,4,1,8,58,4,24.0,104.0
731,6,1,0,2,6,1,0,7
732,6,1,2,0,6,1,6,0
733,6,1,0,0,6,1,0,0
734,12,1,1,1,12,1,7,11
735,5,1,0,0,5,1,0,0
736,5,1,0,0,5,1,0,0
737,158,8,6,11,158,8,22.0,225.0
738,9,1,0,0,9,1,0,0
739,7,1,3,0,7,1,12,0
740,15,1,5,0,15,1,37,0
741,15,1,0,2,15,1,0,16
742,14,1,1,2,14,1,8.0,16.0
743,3,1,0,0,3,1,0,0
744,8,1,0,0,8,1,0,0
745,55,2,1,5,55,2,12.0,111.0
746,69,3,2,6,69,3,-10.0,104.0
747,30,1,4,0,30,1,62,0
748,5,1,1,0,5,1,-0.5,0.0
749,24,1,10,0,24,1,140,0
750,82,1,13,5,82,1,592.0,268.0
751,13,1,0,1,13,1,0,5
752,13,1,1,0,13,1,11,0
753,5,1,0,0,5,1,0,0
754,13,1,3,2,13,1,13.0,15.0
755,56,1,1,2,56,1,0.0,118.0
756,7,1,0,0,7,1,0,0
757,20,2,2,2,20,2,3.0,30.0
758,65,4,0,2,65,4,0,5
759,6,1,0,0,6,1,0,0
760,2,1,0,1,2,1,0,1
761,19,1,2,0,19,1,56.0,0.0
762,64,1,7,1,64,1,78.0,172.0
763,109,6,14,4,109,6,112.0,41.0
764,81,3,5,0,81,3,115.5,0.0
765,9,1,0,0,9,1,0,0
766,18,2,0,1,18,2,0.0,-2.0
767,13,1,0,0,13,1,0,0
768,8,1,0,1,8,1,0,3
769,184,1,23,9,184,1,2854.0,1020.0
770,27,1,0,4,27,1,0,57
771,37,2,5,3,37,2,123.0,65.0
772,145,7,5,6,145,7,105,77
773,22,1,0,2,22,1,0,19
774,4,1,0,0,4,1,0,0
775,23,1,1,0,23,1,30.0,0.0
776,18,1,0,2,18,1,0,31
777,39,3,4,1,39,3,37,4
778,6,1,0,0,6,1,0,0
779,37,1,2,2,37,1,45.0,31.0
780,10,1,0,2,10,1,0,9
781,39,4,0,4,39,4,0,6
782,10,1,0,0,10,1,0,0
783,42,2,3,4,42,2,35.0,121.0
784,235,11,11,27,235,11,164.0,273.5
785,81,4,1,6,81,4,32.0,66.0
786,51,4,0,4,51,4,0.0,39.0
787,17,1,1,5,17,1,7,34
788,59,1,3,3,59,1,107.0,124.0
789,3,1,0,0,3,1,0,0
790,12,1,0,0,12,1,0,0
791,5,1,1,0,5,1,2,0
792,10,1,0,1,10,1,0,8
793,80,1,13,8,80,1,644.0,397.0
794,17,1,1,0,17,1,11,0
795,117,4,9,10,117,4,183.0,180.0
796,46,1,7,3,46,1,187,73
797,2,1,0,1,2,1,0,1
798,2,1,0,1,2,1,0,2
799,59,2,7,4,59,2,204.0,91.0
800,13,1,0,0,13,1,0,0
801,32,2,0,2,32,2,0.0,47.0
802,192,5,2,17,192,5,111.0,545.0
803,9,1,2,0,9,1,8.5,0.0
804,10,1,0,1,10,1,0,7
805,33,1,4,0,33,1,71.0,0.0
806,21,2,2,1,21,2,10,2
807,8,2,0,1,8,2,0,1
808,37,1,0,5,37,1,0,86
809,70,3,1,7,70,3,19,106
810,18,5,0,0,18,5,0,0
811,60,4,2,4,60,4,20,29
812,102,1,15,9,102,1,648.75,883.0
813,64,1,4,2,64,1,211.0,75.0
814,15,1,0,1,15,1,0,15
815,266,1,18,14,266,1,4242.0,3296.0
816,26,1,0,4,26,1,0.0,63.0
817,10,1,0,1,10,1,0,9
818,11,1,0,2,11,1,0,12
819,14,1,2,1,14,1,34.0,6.0
820,29,1,1,2,29,1,6,15
821,112,1,21,8,112,1,1211.0,529.0
822,81,4,4,2,81,4,20.0,30.0
823,4,1,0,0,4,1,0,0
824,70,3,4,4,70,3,106.0,40.0
825,4,1,1,0,4,1,2,0
826,184,4,13,12,184,4,557.0,1039.0
827,13,1,1,2,13,1,10,14
828,13,1,2,0,13,1,15,0
829,5,1,1,0,5,1,-4.0,0.0
830,16,1,2,3,16,1,19,28
831,14,1,1,0,14,1,33.0,0.0
832,9,1,0,0,9,1,0,0
833,88,1,6,5,88,1,177.0,-11.0
834,6,1,0,1,6,1,0,3
835,11,1,2,0,11,1,11,0
836,12,1,3,0,12,1,43.0,0.0
837,96,2,13,1,96,2,479.0,73.0
838,246,14,10,12,246,14,97.0,177.0
839,102,6,9,11,102,6,121,123
840,31,1,2,0,31,1,11.0,0.0
841,10,1,1,0,10,1,10,0
842,40,1,6,5,40,1,52.0,87.0
843,9,1,0,0,9,1,0,0
844,9,1,0,0,9,1,0,0
845,3,1,1,0,3,1,1,0
846,22,1,4,0,22,1,48,0
847,20,1,1,1,20,1,-17.0,10.0
848,6,1,1,0,6,1,-1.0,0.0
849,14,1,0,1,14,1,0,3
850,27,1,3,2,27,1,39.0,46.0
851,38,1,2,5,38,1,28.0,138.0
852,74,3,1,7,74,3,0.0,159.0
853,22,1,0,2,22,1,0.0,57.0
854,12,1,2,0,12,1,16.0,0.0
855,35,1,0,3,35,1,0,51
856,63,4,4,1,63,4,131.0,12.0
857,89,2,4,4,89,2,206.0,131.0
858,3,1,0,1,3,1,0.0,3.0
859,12,1,1,1,12,1,3.0,3.0
860,18,2,0,1,18,2,0,2
861,7,1,0,0,7,1,0,0
862,4,1,0,0,4,1,0,0
863,22,2,1,1,22,2,-4.0,40.0
864,50,3,0,3,50,3,0.0,34.0
865,4,1,0,0,4,1,0,0
866,31,1,1,6,31,1,0.0,118.0
867,22,1,0,2,22,1,0.0,56.0
868,30,1,5,1,30,1,130.0,15.0
869,7,1,2,0,7,1,6,0
870,2,1,0,0,2,1,0,0
871,15,1,0,0,15,1,0,0
872,10,1,0,0,10,1,0,0
873,18,1,0,2,18,1,0,19
874,16,1,1,0,16,1,32.0,0.0
875,7,1,0,1,7,1,0,6
876,97,1,12,7,97,1,565.0,509.0
877,8,1,0,1,8,1,0.0,4.0
878,9,1,0,1,9,1,0.0,3.0
879,2,1,0,1,2,1,0,2
880,9,1,0,1,9,1,0,3
881,13,1,1,0,13,1,6,0
882,25,2,0,2,25,2,0,10
883,6,1,0,1,6,1,0.0,3.0
884,58,2,2,4,58,2,11.0,80.0
885,5,1,1,0,5,1,1,0
886,41,1,6,4,41,1,98.0,74.5
887,37,1,4,1,37,1,57.0,34.0
888,53,1,1,4,53,1,0.0,3617.0
889,130,2,9,5,130,2,80.5,277.0
890,41,1,2,3,41,1,51,93
891,21,1,2,1,21,1,15.0,36.0
892,56,2,2,3,56,2,0.0,62.0
893,17,2,0,3,17,2,0.0,16.0
894,3,1,0,2,3,1,0,4
895,32,1,10,1,32,1,105.0,28.0
896,139,7,17,7,139,7,124.0,152.0
897,78,5,5,9,78,5,63,92
898,5,1,0,0,5,1,0,0
899,12,1,2,0,12,1,14,0
900,11,1,2,0,11,1,-4.0,0.0
901,31,1,1,1,31,1,18.0,17.0
902,5,1,0,0,5,1,0,0
903,7,1,1,0,7,1,4,0
904,66,1,1,3,66,1,15.0,3.0
905,72,1,10,4,72,1,309.0,349.0
906,4,1,0,0,4,1,0,0
907,26,2,0,0,26,2,0,0
908,7,1,0,1,7,1,0,2
909,18,2,1,1,18,2,2,7
910,11,1,0,3,11,1,0.0,-1.0
911,29,2,1,0,29,2,5,0
912,15,1,1,1,15,1,8,14
913,25,1,0,1,25,1,0.0,144.0
914,5,1,0,2,5,1,0,5
915,7,1,0,2,7,1,0,9
916,11,1,0,0,11,1,0,0
917,6,1,0,0,6,1,0,0
918,37,1,1,2,37,1,3.0,117.0
919,21,1,2,3,21,1,26.0,70.0
920,291,1,11,30,291,1,1003.0,4624.0
921,20,1,4,4,20,1,49,30
922,9,1,2,0,9,1,10,0
923,35,2,1,4,35,2,0.0,128.0
924,18,1,1,0,18,1,14,0
925,12,3,0,1,12,3,0,1
926,16,1,2,1,16,1,21,4
927,54,2,4,3,54,2,-21.0,41.0
928,157,1,24,5,157,1,1826.0,247.0
929,17,1,0,2,17,1,0.0,54.0
930,12,1,1,1,12,1,7,10
931,19,1,2,0,19,1,16,0
932,5,1,0,1,5,1,0,3
933,18,1,0,0,18,1,0,0
934,16,1,0,1,16,1,0,8
935,10,1,2,0,10,1,-2.0,0.0
936,18,1,1,2,18,1,14,7
937,9,1,0,3,9,1,0,16
938,37,1,3,4,37,1,47.0,126.0
939,6,1,0,0,6,1,0,0
940,54,2,1,4,54,2,47.0,606.0
941,13,1,1,0,13,1,9,0
942,12,1,0,0,12,1,0,0
943,80,2,15,4,80,2,277,130
944,7,1,0,1,7,1,0,1
945,10,1,0,0,10,1,0,0
946,28,2,1,3,28,2,5,34
947,24,1,2,4,24,1,30.0,40.0
948,7,1,0,0,7,1,0,0
949,8,1,0,0,8,1,0,0
950,14,1,2,1,14,1,14,5
951,11,1,1,2,11,1,10.0,22.0
952,7,2,0,0,7,2,0,0
953,13,1,2,1,13,1,7,12
954,34,1,4,2,34,1,148.0,96.0
955,4,1,0,1,4,1,0,4
956,6,1,2,0,6,1,7,0
957,50,1,6,2,50,1,142,61
958,8,2,1,0,8,2,1,0
959,17,2,2,1,17,2,2.0,12.0
960,406,7,33,20,406,7,553.5,605.0
961,6,1,2,0,6,1,6,0
962,12,1,2,0,12,1,13,0
963,11,1,2,1,11,1,10.0,3.5
964,8,1,1,0,8,1,3,0
965,18,5,0,0,18,5,0,0
966,24,1,1,3,24,1,17.0,108.0
967,7,1,0,1,7,1,0.0,15.0
968,17,1,2,1,17,1,-11.0,1.5
969,14,1,0,1,14,1,0.0,39.0
970,11,2,1,0,11,2,2,0
971,116,1,1,4,116,1,-45.0,882.0
972,200,1,7,10,200,1,1045.0,708.5
973,2,1,0,1,2,1,0.0,3.0
974,11,1,0,2,11,1,0,4
975,171,1,29,14,171,1,2445.5,887.0
976,28,1,2,5,28,1,35.0,126.0
977,132,3,5,18,132,3,99.0,453.0
978,169,2,10,13,169,2,408.0,2390.0
979,60,2,0,3,60,2,0,67
980,10,1,1,1,10,1,5,1
981,48,3,2,1,48,3,54.0,23.0
982,20,1,1,2,20,1,13.0,13.0
983,312,24,27,26,312,24,165.0,291.0
984,66,2,4,3,66,2,122.0,261.0
985,7,1,0,1,7,1,0,4
986,5,1,1,1,5,1,1,4
987,32,3,1,1,32,3,10,3
988,13,1,1,0,13,1,10,0
989,28,1,2,0,28,1,81.0,0.0
990,8,1,3,0,8,1,10,0
991,9,1,0,0,9,1,0,0
992,10,1,0,0,10,1,0,0
993,12,1,0,0,12,1,0,0
994,2,1,0,0,2,1,0,0
995,21,1,3,3,21,1,84.0,71.0
996,4,1,0,0,4,1,0,0
997,15,2,0,1,15,2,0,2
998,131,1,2,6,131,1,154.0,503.0
999,24,1,3,0,24,1,28.0,0.0
1000,15,1,1,1,15,1,7,8
1001,25,1,0,2,25,1,0.0,34.0
1002,27,1,2,3,27,1,53.0,99.0
1003,14,1,0,1,14,1,0.0,45.0
1004,38,2,8,2,38,2,120.0,6.0
1005,34,2,0,1,34,2,0.0,-36.0
1006,25,1,1,0,25,1,16,0
1007,3,1,1,0,3,1,3,0
1008,62,2,5,1,62,2,56.0,26.0
1009,55,1,3,5,55,1,89.0,180.0
1010,18,1,3,2,18,1,35,19
1011,17,1,0,3,17,1,0.0,19.0
1012,13,1,0,0,13,1,0,0
1013,94,7,4,3,94,7,122.0,15.0
1014,164,4,6,8,164,4,875.0,153.0
1015,15,1,0,0,15,1,0,0
1016,6,1,0,0,6,1,0,0
1017,78,1,10,6,78,1,437.0,145.0
1018,255,1,34,11,255,1,3924.0,1778.0
1019,96,1,5,5,96,1,78.0,93.0
1020,31,2,0,0,31,2,0,0
1021,115,8,5,4,115,8,35.0,57.0
1022,9,1,0,1,9,1,0,3
1023,26,1,0,4,26,1,0,74
1024,26,1,3,0,26,1,87.0,0.0
1025,67,3,0,3,67,3,0.0,74.0
1026,15,1,0,3,15,1,0.0,22.0
1027,43,1,6,0,43,1,36.0,0.0
1028,22,1,4,1,22,1,173.5,2.0
1029,3,1,0,0,3,1,0,0
1030,1,1,0,0,1,1,0,0
1031,20,1,2,2,20,1,0.0,24.0
1032,35,3,6,3,35,3,45,34
1033,20,1,0,0,20,1,0,0
1034,7,1,0,0,7,1,0,0
1035,1,1,0,0,1,1,0,0
1036,11,1,0,1,11,1,0.0,48.0
1037,7,1,1,1,7,1,5,6
1038,17,1,1,1,17,1,17,7
1039,54,2,2,10,54,2,37.0,104.0
1040,92,1,2,7,92,1,8941.0,-1864.0
1041,65,1,15,7,65,1,445.0,179.0
1042,22,1,3,0,22,1,-8.0,0.0
1043,38,1,1,0,38,1,20,0
1044,28,2,3,2,28,2,57.0,5.0
1045,26,3,2,0,26,3,8,0
1046,4,1,0,1,4,1,0.0,3.0
1047,4,1,0,1,4,1,0.0,3.0
1048,108,1,11,10,108,1,403.0,576.0
1049,12,1,0,1,12,1,0,10
1050,1,1,0,0,1,1,0,0
1051,48,1,0,1,48,1,0,48
1052,11,1,0,0,11,1,0,0
1053,5,1,0,0,5,1,0,0
1054,83,1,18,5,83,1,856.0,362.0
1055,25,2,0,3,25,2,0,20
1056,33,2,3,1,33,2,31.0,22.0
1057,27,1,1,3,27,1,27,17
1058,7,1,0,0,7,1,0,0
1059,18,1,2,3,18,1,15,27
1060,9,1,1,0,9,1,7,0
1061,7,1,1,0,7,1,7,0
1062,7,1,0,1,7,1,0,5
1063,48,1,1,1,48,1,46,32
1064,14,1,1,0,14,1,1.5,0.0
1065,16,1,1,0,16,1,21.0,0.0
1066,32,1,1,3,32,1,12,58
1067,43,2,1,2,43,2,-3.0,41.0
1068,4,1,0,1,4,1,0,3
1069,13,1,4,2,13,1,38,13
1070,14,1,2,0,14,1,18,0
1071,16,1,3,2,16,1,18.0,30.0
1072,7,1,1,0,7,1,1,0
1073,19,3,0,1,19,3,0,7
1074,34,1,0,4,34,1,0.0,68.5
1075,49,1,1,6,49,1,0.0,133.0
1076,7,1,0,1,7,1,0,4
1077,8,1,2,0,8,1,10,0
1078,27,2,0,0,27,2,0,0
1079,61,1,0,5,61,1,0.0,272.0
1080,19,1,0,0,19,1,0,0
1081,15,1,0,1,15,1,0,6
1082,9,1,0,1,9,1,0,7
1083,8,1,0,0,8,1,0,0
1084,92,3,2,7,92,3,38.0,108.0
1085,41,3,1,3,41,3,27.0,75.0
1086,4,1,0,0,4,1,0,0
1087,82,1,16,6,82,1,689.0,246.0
1088,7,1,0,0,7,1,0,0
1089,10,1,1,1,10,1,6,8
1090,12,1,2,0,12,1,20,0
1091,36,1,5,3,36,1,77.5,52.0
1092,27,2,4,1,27,2,43,3
1093,7,1,0,2,7,1,0,12
1094,41,6,2,3,41,6,35.0,9.0
1095,12,1,0,0,12,1,0,0
1096,179,1,23,13,179,1,4286.0,1112.0
1097,12,1,0,0,12,1,0,0
1098,24,1,0,3,24,1,0.0,47.0
1099,118,1,6,6,118,1,155.0,291.0
1100,10,2,0,2,10,2,0,4
1101,12,1,3,0,12,1,24.0,0.0
1102,18,5,0,0,18,5,0,0
1103,13,1,2,0,13,1,17,0
1104,57,4,1,3,57,4,2.0,141.0
1105,72,2,5,2,72,2,51.0,8.0
1106,12,1,0,0,12,1,0,0
1107,243,24,29,20,243,24,306.0,247.5
1108,250,8,21,17,250,8,1152.0,759.0
1109,46,1,3,3,46,1,0.0,273.0
1110,32,3,2,2,32,3,-4.0,23.0
1111,2,1,0,1,2,1,0,1
1112,42,1,7,0,42,1,81.0,0.0
1113,10,1,1,2,10,1,2.0,16.0
1114,3,1,0,1,3,1,0,1
1115,2,1,0,0,2,1,0,0
1116,1,1,0,0,1,1,0,0
1117,60,2,0,2,60,2,0.0,178.0
1118,44,1,0,8,44,1,0.0,393.0
1119,3,1,0,1,3,1,0,3
1120,17,1,2,3,17,1,32,13
1121,92,1,11,4,92,1,472.5,90.0
1122,286,11,10,11,286,11,38.0,203.0
1123,58,1,0,7,58,1,0.0,400.0
1124,309,12,11,18,309,12,191.0,3006.0
1125,24,1,1,2,24,1,32.0,21.0
1126,1,1,0,1,1,1,0,1
1127,18,1,2,0,18,1,12.0,0.0
1128,63,1,2,2,63,1,13.0,51.0
1129,35,1,1,2,35,1,76.0,23.0
1130,40,2,0,5,40,2,0.0,51.0
1131,7,1,0,1,7,1,0,7
1132,38,1,5,3,38,1,82.0,150.0
1133,205,5,7,10,205,5,130.5,392.5
1134,9,1,2,0,9,1,20.0,0.0
1135,7,1,0,1,7,1,0,7
1136,17,1,0,2,17,1,0,4
1137,5,1,1,1,5,1,3.0,12.0
1138,18,1,2,0,18,1,17,0
1139,4,1,0,0,4,1,0,0
1140,8,1,1,0,8,1,18.0,0.0
1141,4,1,0,0,4,1,0,0
1142,14,1,0,2,14,1,0.0,-13.0
1143,68,3,4,0,68,3,76.0,0.0
1144,29,3,2,1,29,3,12,4
1145,29,1,3,0,29,1,52.0,0.0
1146,23,3,2,2,23,3,1.0,12.0
1147,16,1,0,2,16,1,0,19
1148,27,1,0,0,27,1,0,0
1149,29,1,2,0,29,1,8.0,0.0
1150,39,1,2,4,39,1,17.0,106.0
1151,107,6,4,3,107,6,46.0,25.0
1152,51,1,1,4,51,1,0.0,138.0
1153,46,1,0,1,46,1,0.0,-28.0
1154,6,1,1,1,6,1,3,2
1155,35,1,1,3,35,1,192.0,60.0
1156,14,1,1,0,14,1,5,0
1157,37,1,6,4,37,1,99.0,77.0
1158,19,1,0,2,19,1,0,33
1159,12,1,3,0,12,1,74.0,0.0
1160,56,1,14,2,56,1,263.5,83.0
1161,14,2,1,0,14,2,-8.0,0.0
1162,7,1,1,1,7,1,2,6
1163,13,2,1,0,13,2,3,0
1164,53,1,12,4,53,1,165.0,111.0
1165,12,1,2,0,12,1,9,0
1166,20,1,4,5,20,1,43.0,78.0
1167,18,2,3,2,18,2,12.0,17.0
1168,120,8,3,10,120,8,23.0,205.0
1169,160,9,4,8,160,9,44,94
1170,127,5,10,20,127,5,271.0,277.0
1171,151,8,5,3,151,8,157.0,58.0
1172,5,1,0,1,5,1,0,1
1173,8,1,1,2,8,1,7,11
1174,25,1,1,1,25,1,22,17
1175,2,1,0,0,2,1,0,0
1176,10,1,1,1,10,1,1.0,81.0
1177,11,1,1,2,11,1,7.0,30.0
1178,22,1,2,0,22,1,25.5,0.0
1179,14,1,0,1,14,1,0.0,3.0
1180,15,1,0,4,15,1,0,43
1181,17,1,2,2,17,1,15,16
1182,7,1,0,0,7,1,0,0
1183,94,3,9,4,94,3,157.0,69.0
1184,24,1,0,1,24,1,0,2
1185,30,1,3,0,30,1,52,0
1186,20,2,0,1,20,2,0,12
1187,28,2,1,3,28,2,4.0,-2.0
1188,14,1,0,0,14,1,0,0
1189,9,1,0,0,9,1,0,0
1190,8,1,1,0,8,1,5,0
1191,77,1,10,7,77,1,734.5,315.0
1192,23,1,3,4,23,1,89.0,81.0
1193,13,1,1,1,13,1,32.0,44.0
1194,40,1,10,2,40,1,26.0,32.0
1195,9,1,0,2,9,1,0,10
1196,4,1,0,0,4,1,0,0
1197,8,1,1,1,8,1,3,2
1198,11,1,0,0,11,1,0,0
1199,23,1,1,0,23,1,4,0
1200,26,1,0,0,26,1,0,0
1201,17,1,0,1,17,1,0.0,-1.0
1202,47,1,1,7,47,1,22.0,218.0
1203,16,1,0,0,16,1,0,0
1204,12,1,0,1,12,1,0,3
1205,27,1,0,2,27,1,0.0,77.0
1206,10,1,0,1,10,1,0.0,24.0
1207,19,1,1,2,19,1,48.0,25.0
1208,35,1,6,3,35,1,156.0,42.0
1209,93,2,8,6,93,2,477.0,150.0
1210,12,1,1,0,12,1,9,0
1211,5,1,0,0,5,1,0,0
1212,7,1,0,0,7,1,0,0
1213,3,1,0,0,3,1,0,0
1214,91,1,16,6,91,1,735.0,156.0
1215,28,3,0,3,28,3,0.0,26.0
1216,74,1,12,3,74,1,470.0,142.0
1217,31,3,3,1,31,3,27,5
1218,6,1,0,1,6,1,0,3
1219,7,1,1,1,7,1,4,6
1220,12,1,2,0,12,1,29.0,0.0
1221,22,1,0,2,22,1,0,43
1222,4,1,0,0,4,1,0,0
1223,20,2,0,0,20,2,0,0
1224,89,1,19,7,89,1,321.0,212.0
1225,58,1,2,1,58,1,16.0,10.0
1226,15,1,0,4,15,1,0,42
1227,12,1,0,1,12,1,0,11
1228,3,1,0,0,3,1,0,0
1229,68,1,0,8,68,1,0.0,241.0
1230,47,1,3,2,47,1,2800.0,49.0
1231,32,2,4,0,32,2,54,0
1232,6,1,0,0,6,1,0,0
1233,15,1,2,2,15,1,21,20
1234,30,1,0,1,30,1,0.0,42.0
1235,18,1,0,0,18,1,0,0
1236,9,1,0,0,9,1,0,0
1237,8,1,3,1,8,1,15,1
1238,8,1,1,0,8,1,7,0
1239,18,1,3,1,18,1,64.0,16.0
1240,7,1,0,1,7,1,0,4
1241,7,1,0,0,7,1,0,0
1242,19,1,2,1,19,1,26.0,2.0
1243,104,9,8,2,104,9,24.0,34.0
1244,11,1,0,0,11,1,0,0
1245,11,2,0,4,11,2,0.0,21.0
1246,8,1,0,1,8,1,0.0,6.0
1247,12,1,1,1,12,1,7,9
1248,79,2,11,2,79,2,538.5,68.0
1249,56,2,2,4,56,2,17.5,71.0
1250,14,2,0,1,14,2,0,4
1251,5,1,0,1,5,1,0,4
1252,232,1,10,18,232,1,1496.0,1403.5
1253,31,2,2,3,31,2,44.0,17.5
1254,111,1,5,4,111,1,46.0,577.0
1255,32,1,8,2,32,1,147.0,21.0
1256,16,1,2,1,16,1,28,3
1257,200,6,20,36,200,6,532.0,857.0
1258,23,2,0,1,23,2,0,2
1259,16,1,0,0,16,1,0,0
1260,2,1,0,1,2,1,0.0,3.0
1261,50,3,0,2,50,3,0,2
1262,8,1,0,1,8,1,0,3
1263,12,1,1,0,12,1,-28.0,0.0
1264,76,1,12,3,76,1,298.0,134.0
1265,21,1,2,0,21,1,61.0,0.0
1266,320,12,9,17,320,12,92.0,284.0
1267,97,1,4,2,97,1,138.5,13.5
1268,7,1,0,2,7,1,0.0,19.0
1269,55,1,9,8,55,1,284.0,268.0
1270,26,1,4,2,26,1,26.0,28.0
1271,11,1,2,0,11,1,16.0,0.0
1272,5,1,1,0,5,1,4,0
1273,11,1,0,0,11,1,0,0
1274,13,1,1,6,13,1,9,55
1275,46,1,8,3,46,1,353.0,107.0
1276,3,1,0,2,3,1,0.0,5.0
1277,52,1,8,2,52,1,251.0,85.0
1278,2,1,0,0,2,1,0,0
1279,9,1,0,2,9,1,0,5
1280,4,1,0,0,4,1,0,0
1281,7,1,0,0,7,1,0,0
1282,164,3,11,11,164,3,343.0,509.0
1283,21,1,2,0,21,1,-5.0,0.0
1284,7,1,0,1,7,1,0,4
1285,39,1,9,6,39,1,135.5,83.0
1286,5,1,1,0,5,1,5,0
1287,34,1,5,5,34,1,80.0,112.0
1288,24,1,1,1,24,1,22.5,0.0
1289,87,16,3,8,87,16,10.0,22.0
1290,33,1,1,2,33,1,14.0,364.0
1291,7,1,0,2,7,1,0,6
1292,30,2,3,1,30,2,13.0,4.0
1293,2,1,0,1,2,1,0.0,3.0
1294,13,2,1,1,13,2,4.0,3.0
1295,7,1,1,0,7,1,4,0
1296,17,2,0,3,17,2,0,10
1297,18,5,0,0,18,5,0,0
1298,63,1,2,4,63,1,61.0,170.0
1299,30,1,0,0,30,1,0,0
1300,10,1,1,0,10,1,5,0
1301,12,1,4,1,12,1,15.0,11.0
1302,77,3,0,5,77,3,0.0,150.0
1303,37,3,4,5,37,3,31.0,24.0
1304,2,1,0,1,2,1,0.0,0.5
1305,68,3,6,3,68,3,76.0,64.0
1306,40,1,0,4,40,1,0.0,142.0
1307,20,1,1,0,20,1,20,0
1308,294,16,19,14,294,16,323.0,197.0
1309,1,1,0,0,1,1,0,0
1310,4,1,0,1,4,1,0,2
1311,11,1,1,0,11,1,8,0
1312,14,1,1,0,14,1,10,0
1313,25,1,2,0,25,1,30,0
1314,3,1,0,1,3,1,0,2
1315,6,1,0,1,6,1,0,3
1316,11,1,2,0,11,1,16,0
1317,10,1,1,1,10,1,0.0,16.0
1318,47,1,2,3,47,1,70.0,81.0
1319,16,2,0,2,16,2,0.0,8.0
1320,148,6,6,3,148,6,90.0,13.5
1321,31,2,1,1,31,2,0.0,19.0
1322,22,2,0,2,22,2,0.0,-6.0
1323,8,1,1,0,8,1,6,0
1324,10,1,0,0,10,1,0,0
1325,51,1,4,2,51,1,135.0,62.0
1326,3,1,0,0,3,1,0,0
1327,13,1,1,0,13,1,8,0
1328,24,1,1,1,24,1,3,5
1329,111,1,6,0,111,1,211.0,0.0
1330,1,1,0,0,1,1,0,0
1331,26,1,1,1,26,1,15.0,22.0
1332,45,2,0,2,45,2,0,27
1333,13,1,1,1,13,1,5,1
1334,4,1,1,1,4,1,1,4
1335,10,1,1,1,10,1,5,7
1336,14,1,1,0,14,1,11,0
1337,14,1,0,2,14,1,0.0,26.0
1338,36,1,6,3,36,1,97.5,91.0
1339,31,1,0,2,31,1,0.0,21.5
1340,14,1,4,1,14,1,16.0,36.0
1341,11,1,1,0,11,1,6.0,0.0
1342,128,2,3,10,128,2,127.0,167.0
1343,44,1,2,3,44,1,66,79
1344,13,2,1,0,13,2,7,0
1345,27,1,1,2,27,1,99.0,80.0
1346,66,2,8,7,66,2,458.0,262.0
1347,46,2,5,0,46,2,28.0,0.0
1348,26,1,1,1,26,1,22,23
1349,9,1,2,0,9,1,10,0
1350,12,1,0,0,12,1,0,0
1351,42,2,1,4,42,2,99.0,84.0
1352,23,1,1,2,23,1,5,12
1353,45,1,2,0,45,1,811.0,0.0
1354,10,1,0,0,10,1,0,0
1355,67,2,5,3,67,2,66.0,51.0
1356,108,5,7,2,108,5,176.0,37.0
1357,4,1,0,0,4,1,0,0
1358,69,1,5,7,69,1,346.0,311.0
1359,162,8,2,15,162,8,24.0,167.0
1360,15,1,1,1,15,1,8.0,0.0
1361,35,1,6,3,35,1,125.0,21.0
1362,23,1,3,0,23,1,9.0,0.0
1363,118,4,3,5,118,4,136.0,77.0
1364,28,1,2,0,28,1,45,0
1365,11,1,0,0,11,1,0,0
1366,4,1,0,0,4,1,0,0
1367,35,1,1,5,35,1,25,94
1368,20,2,3,0,20,2,2.0,0.0
1369,21,1,2,3,21,1,0.0,48.0
1370,25,3,1,1,25,3,7.0,3.0
1371,11,1,1,0,11,1,21.0,0.0
1372,70,1,12,7,70,1,263.0,297.0
1373,31,1,0,0,31,1,0,0
1374,23,2,1,2,23,2,16.0,12.0
1375,7,1,1,2,7,1,5.0,5.0
